time,equity,relative_return,volatility,underwater,max_drawdown,sharpe_ratio,mean_return,bias,instruments,avg_turnover,avg_holding_time
2017-04-21,4.491438791774741,-0.0023590154420234377,0.37066443195854387,-0.0023590154420234377,-0.1789223247955949,3.287413055072977,1.2185270926717264,1.0,11.0,0.0552088951514256,24.347368500293534
2017-04-22,4.520080220492743,0.006376893918815796,0.3702860041829328,0.0,-0.1789223247955949,3.2970386256706212,1.2208472583363625,1.0,11.0,0.05512309308527797,24.347368500293534
2017-04-23,4.537243657780171,0.003797153247328211,0.3698994927394343,0.0,-0.1789223247955949,3.301415620374726,1.2211919632986559,1.0,11.0,0.055031688211954366,24.347368500293534
2017-04-24,4.608790693689813,0.015768832645114417,0.3696724151884838,0.0,-0.1789223247955949,3.3289979072549327,1.2306386965323393,1.0,11.0,0.05496343377470422,24.347368500293534
2017-04-25,4.6270749204978,0.003967250418427826,0.36928830415184305,0.0,-0.1789223247955949,3.3336844783995936,1.2310906876055074,1.0,11.0,0.05499289858873,24.40786511330914
2017-04-26,4.695995376703221,0.014895037878056794,0.3690409791923638,0.0,-0.1789223247955949,3.359561850444962,1.2398159949455183,1.0,11.0,0.05489800394488963,24.40786511330914
2017-04-27,4.915653256602536,0.046775574138985476,0.3705783802222179,0.0,-0.1789223247955949,3.4340834684460035,1.272597089284616,1.0,11.0,0.054827391874445894,24.40786511330914
2017-04-28,5.033840914064565,0.02404312332308689,0.3706246300463724,0.0,-0.1789223247955949,3.4754825941706384,1.2880994506970995,1.0,11.0,0.05484940564200777,24.421987147426854
2017-04-29,5.179373224572708,0.028910788599124215,0.37089517404381717,0.0,-0.1789223247955949,3.524449145778546,1.3072011793321165,1.0,11.0,0.054788268647657144,24.421987147426854
2017-04-30,5.301268614333505,0.023534776212396524,0.3709158614708816,0.0,-0.1789223247955949,3.5646541364399806,1.322186759863377,1.0,11.0,0.05473324519846779,24.421987147426854
2017-05-01,5.323462943722846,0.004186607207439241,0.3705351699228764,0.0,-0.1789223247955949,3.569457667988657,1.3226096035406911,1.0,11.0,0.05468297127685686,24.421987147426854
2017-05-02,5.303986909049607,-0.0036585273306360966,0.3702087913685739,-0.0036585273306360966,-0.1789223247955949,3.5578921142706657,1.317162939443923,1.0,11.0,0.05485003211717486,24.59896597574319
2017-05-03,5.448669128526371,0.02727801217418313,0.37039383422041977,0.0,-0.1789223247955949,3.603813346252964,1.3348302431333565,1.0,11.0,0.054767795539808276,24.59896597574319
2017-05-04,5.657882598062065,0.03839716903350987,0.3712260406780935,0.0,-0.1789223247955949,3.6654434859849854,1.360708072631515,1.0,11.0,0.05470572801942595,24.59896597574319
2017-05-05,5.836635249425742,0.03159355965160948,0.37162367628925785,0.0,-0.1789223247955949,3.7172626735929337,1.3814228204934416,1.0,11.0,0.05470671030692542,24.606042617533294
2017-05-06,6.01877166097435,0.03120572106446584,0.3719948169855389,0.0,-0.1789223247955949,3.7682396965671345,1.4017656362821338,1.0,11.0,0.05464963250929636,24.606042617533294
2017-05-07,6.235507501621344,0.03600997892183,0.37264472035197915,0.0,-0.1789223247955949,3.8255817202851574,1.4255828303393059,1.0,11.0,0.054599139463713794,24.606042617533294
2017-05-08,6.580861447660376,0.05538505822488937,0.3748827947489289,0.0,-0.1789223247955949,3.9042047649091307,1.4636191935412197,1.0,11.0,0.05456785022556611,24.606042617533294
2017-05-09,6.4546773985329144,-0.019174396867498666,0.37503165630386237,-0.019174396867498666,-0.1789223247955949,3.857070906135794,1.4465236904095462,1.0,11.0,0.05473479080129491,24.68762959020489
2017-05-10,6.485002821724492,0.004698208960601136,0.37465393912154377,-0.014566273230074422,-0.1789223247955949,3.862403440215977,1.4470646633535178,1.0,11.0,0.0546945179936696,24.68762959020489
2017-05-11,6.474657953973115,-0.0015951986507579674,0.3743070983861617,-0.016138235781429255,-0.1789223247955949,3.8550739392727045,1.4429815402732762,1.0,11.0,0.05462519978196517,24.68762959020489
2017-05-12,6.3529709217389945,-0.018794356875554863,0.3744368674256389,-0.03462928489436612,-0.1789223247955949,3.8092109261166516,1.426309006538636,1.0,11.0,0.05456123251408399,24.69201159324116
2017-05-13,6.426737646439433,0.011611374522118245,0.3741193963259262,-0.023420003968589453,-0.1789223247955949,3.8275052721132323,1.4319439618373024,1.0,11.0,0.0545116075658651,24.69201159324116
2017-05-14,6.476188593489322,0.0076945644540642455,0.37375895251685337,-0.01590564624457591,-0.1789223247955949,3.8385625181791516,1.4346971059650946,1.0,11.0,0.054434262509983705,24.69201159324116
2017-05-15,6.454566713150862,-0.0033386736699109187,0.37343720038180234,-0.019191216152167234,-0.1789223247955949,3.827687950157498,1.4294010720419759,1.0,11.0,0.05434892898303128,24.69201159324116
2017-05-16,6.36711498996235,-0.013548813897969803,0.373361598031967,-0.0324800118340155,-0.1789223247955949,3.7944513784676044,1.4167024303192648,1.0,11.0,0.054287556899019915,24.699827526531646
2017-05-17,6.4701689297015985,0.016185342953866977,0.37313721785620674,-0.01682036901082773,-0.1789223247955949,3.8206608390671977,1.4256307558616945,1.0,11.0,0.05424941014185196,24.699827526531646
2017-05-18,6.7438278857829745,0.042295488580697205,0.3741928955902164,0.0,-0.1789223247955949,3.8841805975231214,1.4534327847825137,1.0,11.0,0.05420422164515569,24.699827526531646
2017-05-19,7.064595994935272,0.04756469390752471,0.37565037838845416,0.0,-0.1789223247955949,3.9529659162376976,1.4849331421913534,1.0,11.0,0.0541584181505014,24.703450700391855
2017-05-20,7.280314260828925,0.030535117089258268,0.375950294381357,0.0,-0.1789223247955949,4.000594849452476,1.504024811352199,1.0,11.0,0.054135271317452716,24.703450700391855
2017-05-21,7.59416976343718,0.04311015862281198,0.37703064026065297,0.0,-0.1789223247955949,4.0635800977339835,1.5320942059990907,1.0,11.0,0.054089259288502736,24.703450700391855
2017-05-22,7.8408464681845915,0.032482379566369346,0.37742015354002245,0.0,-0.1789223247955949,4.113232893271857,1.552416990124535,1.0,11.0,0.054108307733015976,24.703450700391855
2017-05-23,8.54576294685805,0.08990310950912783,0.38394831131335,0.0,-0.1789223247955949,4.203263403973672,1.6138358859608946,1.0,11.0,0.05412614128152736,24.77204961724003
2017-05-24,8.875713211996674,0.03860980782996504,0.38465846996931086,0.0,-0.1789223247955949,4.259113315577975,1.6383040113961422,1.0,11.0,0.05414832316104691,24.77204961724003
2017-05-25,8.73296234165609,-0.016083312622994228,0.38467424963990426,-0.016083312622994228,-0.1789223247955949,4.220739646817335,1.6236098565648527,1.0,11.0,0.05419567581691056,24.77204961724003
2017-05-26,8.410714169655755,-0.03690021316858516,0.3858778448637103,-0.05239004812733383,-0.1789223247955949,4.131185422418852,1.5941329275353633,1.0,11.0,0.05438439576664857,25.139540324590744
2017-05-27,8.132196527760367,-0.03311462454641789,0.3867933554343862,-0.0837697959000464,-0.1789223247955949,4.052459397967568,1.5674643683014884,1.0,11.0,0.05433521522645095,25.139540324590744
2017-05-28,8.350245170514732,0.026813007040597858,0.3868816636333384,-0.05920290898670577,-0.1789223247955949,4.092866993953581,1.5834551916507422,1.0,11.0,0.054324469090282344,25.139540324590744
2017-05-29,8.576314379630157,0.02707336185932485,0.3869785669496696,-0.033732368905502796,-0.1789223247955949,4.133480700602502,1.5995684380332724,1.0,11.0,0.05426184871959981,25.139540324590744
2017-05-30,8.58564585601285,0.0010880520430613938,0.3866133149366029,-0.0326810194353464,-0.1789223247955949,4.131358353962272,1.597238148416381,1.0,11.0,0.05425312751138977,25.20947563269877
2017-05-31,8.798540656614247,0.024796597037868517,0.3866194213431827,-0.008694800467202835,-0.1789223247955949,4.168582656584712,1.6116550145100086,1.0,11.0,0.05420193926987667,25.20947563269877
2017-06-01,8.991643375932876,0.02194713042252805,0.38652577245107733,0.0,-0.1789223247955949,4.2015526621601245,1.6240083882353225,1.0,11.0,0.054136100807259384,25.20947563269877
2017-06-02,9.10063319734611,0.012121234890716037,0.38620670753710956,0.0,-0.1789223247955949,4.218994164917529,1.629403845551076,1.0,11.0,0.05417641581619734,25.33148127889657
2017-06-03,9.079789813057028,-0.002290322424505553,0.385876593112252,-0.002290322424505553,-0.1789223247955949,4.21031691336964,1.6246627464539691,1.0,11.0,0.05411338754571924,25.33148127889657
2017-06-04,9.14147608072302,0.00679379907861799,0.385511069339528,0.0,-0.1789223247955949,4.218566190516822,1.626303963185719,1.0,11.0,0.05402938921887207,25.33148127889657
2017-06-05,9.396596703371937,0.02790803371316586,0.3856396333313326,0.0,-0.1789223247955949,4.259683223672777,1.6427026764847987,1.0,11.0,0.053950006137866144,25.33148127889657
2017-06-06,9.66338375145173,0.028391880220213883,0.3857864252140574,0.0,-0.1789223247955949,4.301282383336826,1.6593763545037152,1.0,11.0,0.054007226394242755,25.54297138309736
2017-06-07,9.499395939392798,-0.016970019640821676,0.38583545163941163,-0.016970019640821676,-0.1789223247955949,4.261891640492357,1.6443888859476015,1.0,11.0,0.053972466596136096,25.54297138309736
2017-06-08,9.648688910312917,0.01571604888064715,0.3855809245834187,-0.0015206724183551845,-0.1789223247955949,4.284919214596785,1.6521831125294846,1.0,11.0,0.053916239374239415,25.54297138309736
2017-06-09,9.654081208635386,0.0005588633204565152,0.3852283801867593,-0.0009626589459357238,-0.1789223247955949,4.281693585482685,1.6494298843915325,1.0,11.0,0.05387206190995349,25.603708085064472
2017-06-10,9.702867938608076,0.005053482451447655,0.3848629713901107,0.0,-0.1789223247955949,4.286720726815018,1.6498000764416028,1.0,11.0,0.053789098021732526,25.603708085064472
2017-06-11,9.987656959695391,0.029351014863773228,0.38505117050342386,0.0,-0.1789223247955949,4.329205008546604,1.6669654558901552,1.0,11.0,0.05373253341924866,25.603708085064472
2017-06-12,9.719134519189192,-0.026885428843802517,0.3855715359268849,-0.026885428843802517,-0.1789223247955949,4.267078094422415,1.645263854786416,1.0,11.0,0.053704909491962126,25.603708085064472
2017-06-13,9.85168209228658,0.01363779592058223,0.3852819866100592,-0.013614290915029303,-0.1789223247955949,4.286604896573385,1.651551650364201,1.0,11.0,0.05367491691803702,25.65996175955067
2017-06-14,9.596204785049968,-0.025932353971982014,0.3857448615951147,-0.03919359427592528,-0.1789223247955949,4.227187721453113,1.6306159425484992,1.0,11.0,0.0536186049422015,25.65996175955067
2017-06-15,9.542356823770314,-0.005611381007994409,0.38547239142779155,-0.044585045093364695,-0.1789223247955949,4.212236718981668,1.6237009613258178,1.0,11.0,0.05356366208773278,25.65996175955067
2017-06-16,9.668680166925746,0.01323817013850892,0.3851791706634677,-0.03193709936743494,-0.1789223247955949,4.231070319565333,1.6297201567089883,1.0,11.0,0.053497470894851525,25.736047353287002
2017-06-17,9.965248182479609,0.030673060897013826,0.38542673249156933,-0.0022436470641924444,-0.1789223247955949,4.274830405813622,1.6476339152683537,1.0,11.0,0.05341431042987989,25.736047353287002
2017-06-18,9.91347590148186,-0.005195282651241251,0.385149699911412,-0.007427273334765561,-0.1789223247955949,4.260706371863396,1.641009780533828,1.0,11.0,0.053375717029899065,25.736047353287002
2017-06-19,10.029380419136745,0.011691612387695338,0.3848359787973641,0.0,-0.1789223247955949,4.276912567527128,1.6459098341550498,1.0,11.0,0.05330204935092272,25.736047353287002
2017-06-20,9.998337471070247,-0.0030952009764496635,0.38452850980194636,-0.0030952009764496635,-0.1789223247955949,4.26689040964483,1.640741010708943,1.0,11.0,0.05331606569167162,25.859890574028874
2017-06-21,9.87843698886549,-0.011992041932139652,0.3844104762907565,-0.015050125128691305,-0.1789223247955949,4.239102578765085,1.6295554413484603,1.0,11.0,0.05324205870487546,25.859890574028874
2017-06-22,9.891482201409167,0.0013205745563169557,0.3840624128630416,-0.013749425384688596,-0.1789223247955949,4.237400900263545,1.6274264140232417,1.0,11.0,0.05316637083429853,25.859890574028874
2017-06-23,10.007016424067354,0.011680172931183952,0.38375247953503494,-0.0022298481197022824,-0.1789223247955949,4.253542791660694,1.6323075931081659,1.0,11.0,0.0531481390985564,25.94808760242356
2017-06-24,9.861572865945448,-0.014534158030570232,0.38371476706563973,-0.01673159718531647,-0.1789223247955949,4.22054263336299,1.6194845334514811,1.0,11.0,0.05308156899207957,25.94808760242356
2017-06-25,9.737713481930674,-0.012559800114897657,0.3836138106556546,-0.02908125178396359,-0.1789223247955949,4.1918156801629145,1.6080383866334202,1.0,11.0,0.053006631534868065,25.94808760242356
2017-06-26,9.497884802927986,-0.024628849416006626,0.38399759952716395,-0.05299386342895407,-0.1789223247955949,4.136801084157112,1.5885216860377003,1.0,11.0,0.05293296612481951,25.94808760242356
2017-06-27,9.550780670491745,0.005569226060464727,0.38364579120454984,-0.04771977217374246,-0.1789223247955949,4.142723185895667,1.5893383143943767,1.0,11.0,0.05285655489431851,25.99372261359129
2017-06-28,9.741583086992508,0.019977677541090255,0.38350645704481723,-0.02869542485347354,-0.1789223247955949,4.171511622360923,1.5998016428129154,1.0,11.0,0.052781599636638775,25.99372261359129
2017-06-29,9.590305871182517,-0.015529017661614408,0.38350019200881486,-0.04377883075573075,-0.1789223247955949,4.1368701147149185,1.5864904833086992,1.0,11.0,0.052726879669370716,25.99372261359129
2017-06-30,9.516298615619677,-0.007716881667478526,0.3832759516028917,-0.05115787636672675,-0.1789223247955949,4.118288241535184,1.578440844749397,1.0,11.0,0.052691812931156726,26.116687168456238
2017-07-01,9.39159902265273,-0.013103791505898021,0.383189680709196,-0.0635913057268307,-0.1789223247955949,4.08892166672312,1.5668325879165461,1.0,11.0,0.05260794401102824,26.116687168456238
2017-07-02,9.484187808336447,0.009858681728254215,0.3828673832412626,-0.05435955044242147,-0.1789223247955949,4.102029000251741,1.5705331093061567,1.0,11.0,0.05264370837791003,26.218861637932896
2017-07-03,9.529733199775938,0.004802244784678056,0.3825193795927164,-0.04981835352535291,-0.1789223247955949,4.1066273308837875,1.5708645388281592,1.0,12.0,0.05256393849273686,26.218861637932896
2017-07-04,9.619339042662919,0.009402765115091194,0.38219460003130623,-0.040884018686881074,-0.1789223247955949,4.1189548382593015,1.5742422969555274,1.0,12.0,0.05266166344979373,26.218861637932896
2017-07-05,9.648937977495368,0.003077023764436859,0.38184957259992286,-0.03793279601952937,-0.1789223247955949,4.120536325978784,1.573425034957455,1.0,12.0,0.052593474679223526,26.218861637932896
2017-07-06,9.69987189347866,0.00527870695221444,0.38150497262179645,-0.032854325181380095,-0.1789223247955949,4.12593290308232,1.5740639192297894,1.0,13.0,0.052517000182256975,26.218861637932896
2017-07-07,9.368891062990675,-0.03412218574871151,0.3824327797843276,-0.0658554495436039,-0.1789223247955949,4.049708882246634,1.5487414251548626,1.0,13.0,0.05256339354733265,26.28487019685339
2017-07-08,9.510667234491066,0.015132652364850285,0.38218994560467134,-0.05171936480302797,-0.1789223247955949,4.071020241810076,1.5559030047729088,1.0,13.0,0.05253694104542392,26.28487019685339
2017-07-09,9.387922112929209,-0.01290604733984535,0.38209893959830726,-0.06395791957233865,-0.1789223247955949,4.042492566431414,1.544632122967483,1.0,13.0,0.052478863353122775,26.28487019685339
2017-07-10,8.994515395796668,-0.04190562218137006,0.38357513698204615,-0.1031833453406038,-0.1789223247955949,3.9481140799958516,1.514398399055154,1.0,13.0,0.05239961598752565,26.28487019685339
2017-07-11,8.821396676882719,-0.019247142430247166,0.38369730832560006,-0.12044450322665101,-0.1789223247955949,3.906971496078918,1.4990944467503236,1.0,13.0,0.052379163710380885,26.28842981984871
2017-07-12,9.222092422647352,0.04542316375078026,0.38480236507078974,-0.08049230986881628,-0.1789223247955949,3.9658587733454316,1.526071835520063,1.0,13.0,0.05234895669883029,26.28842981984871
2017-07-13,9.046580347832975,-0.019031697663684066,0.3849143008833078,-0.09799210222682542,-0.1789223247955949,3.9253987579033027,1.5109421185865546,1.0,13.0,0.05235520845163518,26.28842981984871
2017-07-14,8.826877763092716,-0.024285705348639053,0.3852527552868608,-0.11989800025428998,-0.1789223247955949,3.873944927479946,1.4924479571412075,1.0,13.0,0.05231332574590483,26.339735601838886
2017-07-15,8.507065599539557,-0.036231629363937756,0.386276560403631,-0.15178552971153703,-0.1789223247955949,3.795884316414911,1.46626113743484,1.0,13.0,0.05224056109819311,26.339735601838886
2017-07-16,8.368042614160697,-0.016342061049392287,0.38628072945886366,-0.16564710236796898,-0.1789223247955949,3.761673546936896,1.4530620016968951,1.0,13.0,0.05220487458262382,26.339735601838886
2017-07-17,8.899274731390971,0.0634834383289713,0.38889006839868623,-0.11267951164654744,-0.1789223247955949,3.835453543015755,1.4915697906833802,1.0,13.0,0.05217951722501544,26.339735601838886
2017-07-18,9.067239995905103,0.018874039692432287,0.3887271890895253,-0.09593218952945604,-0.1789223247955949,3.8616357434689093,1.5011228078463084,1.0,13.0,0.052333709385401106,26.554738605229627
2017-07-19,8.87549495250198,-0.021147013147299387,0.38891205696480347,-0.11505052340352684,-0.1789223247955949,3.81791567705953,1.4848334392833922,1.0,13.0,0.05228658418601034,26.554738605229627
2017-07-20,9.321518149034741,0.05025333222763306,0.3903287775340826,-0.07057886335145425,-0.1789223247955949,3.880228159638231,1.514564714104914,0.0,13.0,0.05225325861847737,26.554738605229627
2017-07-21,9.322593801999984,0.00011539461148335484,0.38999841091674287,-0.07047161316048633,-0.1789223247955949,3.876868053399377,1.5119723801596432,0.0,13.0,0.05277002357520852,27.35457824147364
2017-07-22,9.322593801999984,0.0,0.38966965448179863,-0.07047161316048633,-0.1789223247955949,3.8733196640894683,1.5093151352032994,0.0,13.0,0.052677281881754724,27.35457824147364
2017-07-23,9.322593801999984,0.0,0.3893417260134772,-0.07047161316048633,-0.1789223247955949,3.8697810002037007,1.5066672139134691,0.0,13.0,0.05258486559775165,27.35457824147364
2017-07-24,9.322593801999984,0.0,0.389014622051624,-0.07047161316048633,-0.1789223247955949,3.8662520173973616,1.5040285673041636,1.0,13.0,0.05249277301351741,27.35457824147364
2017-07-25,9.087440531405267,-0.02522401764885107,0.38937941878584326,-0.0939180535952342,-0.1789223247955949,3.81454008492726,1.4853034012042776,1.0,13.0,0.05292235886908874,27.35457824147364
2017-07-26,9.103224355068203,0.0017368832960600322,0.38904394385188357,-0.09234429499766228,-0.1789223247955949,3.8140103804441505,1.4838176403000152,1.0,13.0,0.05287217025052898,27.35457824147364
2017-07-27,9.160064353032235,0.006243941239609807,0.3887087834709659,-0.08667694610983101,-0.1789223247955949,3.8208630875894256,1.485203042586004,1.0,13.0,0.05279877525658319,27.35457824147364
2017-07-28,9.085545656215059,-0.008135171757009396,0.388492119970283,-0.09410698602286383,-0.1789223247955949,3.8030527243016534,1.4774560152227094,1.0,13.0,0.05286734585861321,27.15686649339286
2017-07-29,9.123108056171901,0.0041343031423926035,0.3881547468255988,-0.09036174968850652,-0.1789223247955949,3.8064994103871355,1.4775108149306098,1.0,13.0,0.052794116595523376,27.15686649339286
2017-07-30,9.039275465979394,-0.009189038393093818,0.3879608733102152,-0.09872045049444556,-0.1789223247955949,3.7868182474852645,1.469137314361442,1.0,13.0,0.05271423061824284,27.15686649339286
2017-07-31,9.088363518533976,0.005430529552875374,0.38762672804406656,-0.09382602526545347,-0.1789223247955949,3.7923723045740494,1.470024867946975,1.0,13.0,0.052640493530568384,27.15686649339286
2017-08-01,9.215345011012664,0.013971876479162981,0.38737218093154396,-0.08116507442183019,-0.1789223247955949,3.811047540032834,1.4762937972163144,1.0,13.0,0.05269628554181859,27.15686649339286
2017-08-02,9.193966102012762,-0.0023199249701831848,0.38707096919996653,-0.08329670250915544,-0.1789223247955949,3.803665548318652,1.4722885103002228,1.0,13.0,0.05267462166214684,27.115549741441484
2017-08-03,9.342496322461793,0.016155184694069513,0.3868568339432975,-0.06848719142852833,-0.1789223247955949,3.825455433148398,1.479903577258975,1.0,14.0,0.052597721905412606,27.115549741441484
2017-08-04,9.38724090690959,0.004789360670147458,0.3865247771367228,-0.0640258406194174,-0.1789223247955949,3.8299341000074794,1.480364424453726,1.0,14.0,0.052592979030144434,27.110433199046412
2017-08-05,9.66972591261428,0.030092442338063963,0.3867412971371462,-0.03586009219833941,-0.1789223247955949,3.869939036157381,1.496665242685183,1.0,14.0,0.05252137248071515,27.110433199046412
2017-08-06,9.643152897894783,-0.0027480628675145002,0.3864479053612864,-0.03850960927805802,-0.1789223247955949,3.8618010338236064,1.4923849204431832,1.0,14.0,0.052485590487938556,27.110433199046412
2017-08-07,9.771889423158994,0.013350045014044687,0.38618664207879533,-0.02567366928134862,-0.1789223247955949,3.879376413202269,1.4981633503742655,1.0,14.0,0.052416910101409725,27.110433199046412
2017-08-08,9.934729606790931,0.016664145139220654,0.3859840703618998,-0.009437353893288702,-0.1789223247955949,3.901679933427045,1.5059863019535171,1.0,14.0,0.052370746321480366,27.096804877043322
2017-08-09,9.912655398781194,-0.0022219233822577955,0.38568758197559155,-0.01163830819826428,-0.1789223247955949,3.8944451491860184,1.5020391327261273,1.0,14.0,0.05231331888186972,27.096804877043322
2017-08-10,10.029410549716241,0.011778392997440656,0.38540669134518374,0.0,-0.1789223247955949,3.909626105784204,1.5067960618270453,1.0,14.0,0.052247520012394175,27.096804877043322
2017-08-11,10.091336103840264,0.006174396173838526,0.38508274516101487,0.0,-0.1789223247955949,3.916207858918218,1.5080640729333679,1.0,14.0,0.05223832851955877,27.081448967995737
2017-08-12,10.084461651325173,-0.0006812232239966631,0.38477485602110956,-0.0006812232239966631,-0.1789223247955949,3.9116033022252443,1.505086597425415,1.0,14.0,0.05217107121103982,27.081448967995737
2017-08-13,10.083595160797762,-8.592333010626341e-05,0.38446339789748796,-0.0007670880211350095,-0.1789223247955949,3.9080101299530066,1.5024868535795364,1.0,14.0,0.05210270572839484,27.081448967995737
2017-08-14,10.16380443228476,0.007954431946934015,0.3841503462247201,0.0,-0.1789223247955949,3.917354809342907,1.5048532062941502,1.0,14.0,0.052043915497719216,27.081448967995737
2017-08-15,10.05848255455248,-0.010362446309743145,0.3839942253601925,-0.010362446309743145,-0.1789223247955949,3.8957285764723233,1.4959372769360553,1.0,14.0,0.05199051275356126,27.077299881855158
2017-08-16,10.19954389511627,0.014024117435084138,0.38374961345587943,0.0,-0.1789223247955949,3.914105251400711,1.5020363772506506,1.0,14.0,0.05192801943954745,27.077299881855158
2017-08-17,10.142299174434378,-0.005612478486346939,0.3835025615328816,-0.005612478486346939,-0.1789223247955949,3.9010665049986093,1.4960689973770924,1.0,14.0,0.05187014925458643,27.077299881855158
2017-08-18,10.038096064099166,-0.010274111278227305,0.38334546720394885,-0.01582892653605883,-0.1789223247955949,3.879703584622011,1.48726678325976,1.0,14.0,0.05183124947252516,27.07464966200237
2017-08-19,10.263336919863367,0.022438603329346885,0.38329287633793396,0.0,-0.1789223247955949,3.909528159022881,1.4984942931960277,1.0,14.0,0.051778759059143954,27.07464966200237
2017-08-20,10.264179826081591,8.212789123129838e-05,0.38298514078948237,0.0,-0.1789223247955949,3.9062574987645022,1.4960385781242942,1.0,14.0,0.051735079019579126,27.07464966200237
2017-08-21,10.53248321316181,0.02613977849437621,0.3830512751061477,0.0,-0.1789223247955949,3.9406454478857724,1.5094692635538818,1.0,14.0,0.05166638899450838,27.07464966200237
2017-08-22,10.597667732037209,0.00618890318229437,0.38273527782104355,0.0,-0.1789223247955949,3.9471626607069425,1.5107183975505212,1.0,14.0,0.05172121706131978,27.06205894714043
2017-08-23,10.799262679609102,0.019022576728128904,0.382592298097895,0.0,-0.1789223247955949,3.9722637998449164,1.5197575358337434,1.0,14.0,0.051669582956197266,27.06205894714043
2017-08-24,10.769299188291207,-0.002774586766416176,0.3823125096913952,-0.002774586766416176,-0.1789223247955949,3.9641673164586853,1.5155507555919232,1.0,14.0,0.05161682640263153,27.06205894714043
2017-08-25,10.840264472058395,0.006589591627684133,0.38200006856070806,0.0,-0.1789223247955949,3.9712718763499084,1.5170261290388767,1.0,14.0,0.05157597704549662,27.05584874412488
2017-08-26,10.994511330220991,0.014229067801821538,0.38176389126713656,0.0,-0.1789223247955949,3.989673258397097,1.5231131880101116,1.0,14.0,0.05150651758436606,27.05584874412488
2017-08-27,11.071291369730183,0.006983488142682903,0.3814544899275785,0.0,-0.1789223247955949,3.997354506528185,1.524808824347416,1.0,14.0,0.05144895867804459,27.05584874412488
2017-08-28,11.099104600699707,0.0025121939293881734,0.3811418163463886,0.0,-0.1789223247955949,3.9980020373564766,1.5238057582746096,1.0,14.0,0.05139716990029564,27.05584874412488
2017-08-29,11.115482071570206,0.001475566855137611,0.38083347418991653,0.0,-0.1789223247955949,3.996977046096996,1.522182654722469,1.0,14.0,0.05137924506636224,27.05817000951534
2017-08-30,11.138607938321408,0.0020805095633549264,0.38052359939441094,0.0,-0.1789223247955949,3.996934900664485,1.5209280549459923,1.0,14.0,0.0513136638959731,27.05817000951534
2017-08-31,11.331893821539797,0.01735278629867243,0.38034784164104457,0.0,-0.1789223247955949,4.019559842271475,1.528830910354973,1.0,14.0,0.051241999166188025,27.05817000951534
2017-09-01,11.64811009345962,0.027904980129513257,0.38047776884297235,0.0,-0.1789223247955949,4.05548496847796,1.5430218723827063,1.0,14.0,0.05120014279066343,27.057486061714975
2017-09-02,11.321054228895381,-0.02807801969075474,0.38098403775754164,-0.02807801969075474,-0.1789223247955949,3.999441006031438,1.5237231832509417,1.0,14.0,0.051260481228053344,27.025981192017753
2017-09-03,11.308103894256385,-0.0011439159619907047,0.38069477057122336,-0.02918981675784016,-0.1789223247955949,3.994147856943026,1.5205512020264689,1.0,14.0,0.05122139495212315,27.025981192017753
2017-09-04,10.836506247317706,-0.04170439636464729,0.38202470976187425,-0.06967686943460694,-0.1789223247955949,3.908748600666196,1.4932385497016356,1.0,15.0,0.051157403428779065,27.025981192017753
2017-09-05,11.0535413830413,0.020028146597277585,0.38191089126060174,-0.05104422139280507,-0.1789223247955949,3.9347203297736497,1.5027125480050634,1.0,15.0,0.051273058184635234,27.03367497384161
2017-09-06,11.347409529724548,0.026585881981145976,0.38199202061793064,-0.025815395057427803,-0.1789223247955949,3.968794226115865,1.5160477258507756,1.0,15.0,0.05120656326786214,27.03367497384161
2017-09-07,11.358605081936876,0.0009866174462991317,0.3816896085256204,-0.02485424753027532,-0.1789223247955949,3.9670223617865026,1.5141712122826723,1.0,15.0,0.05117077212851341,27.03367497384161
2017-09-08,10.979431849268861,-0.03338202445923566,0.3824692597244661,-0.057406586890539346,-0.1789223247955949,3.90088670663008,1.4919692509538174,1.0,15.0,0.05110844149683571,27.036139379089157
2017-09-09,10.911757298280058,-0.006163757097623401,0.3822407598596719,-0.06321650373076582,-0.1789223247955949,3.88737887365233,1.485914654527302,1.0,15.0,0.051075847773216485,27.036139379089157
2017-09-10,10.802116559334452,-0.010047945161214988,0.38208548193930847,-0.07262925292921041,-0.1789223247955949,3.8671693566836147,1.4775892673893845,1.0,15.0,0.051004371139470164,27.036139379089157
2017-09-11,10.863650834141707,0.005696501650325203,0.38177931554138644,-0.06734648393805831,-0.1789223247955949,3.872812340411604,1.478559644542577,1.0,15.0,0.050945355079238835,27.036139379089157
2017-09-12,10.8266791141465,-0.0034032500270547716,0.3815145350667221,-0.07052053704182881,-0.1789223247955949,3.8640163760584247,1.4741784112021303,1.0,15.0,0.050900098159514705,27.03855505452226
2017-09-13,10.627469002019234,-0.018399927625727064,0.38159444205903803,-0.08762289188985883,-0.1789223247955949,3.8287008489485475,1.4610109642654863,1.0,15.0,0.05082822480712873,27.03855505452226
2017-09-14,9.761622249136362,-0.0814725267811518,0.38685156509160545,-0.16195656026487204,-0.1789223247955949,3.6472209740634716,1.4109331420513838,1.0,15.0,0.05076625020148691,27.03855505452226
2017-09-15,10.231146216328064,0.04809896912710809,0.3880166887978485,-0.12164753472987666,-0.1789223247955949,3.702951152360041,1.4368068449189206,1.0,15.0,0.05078347397786319,27.06258263502355
